TIMESTAMP;Tair_Avg;RH_Avg;WS_Avg;SolRad_Out_Avg;Tair_in_1_Avg;RH_in_1_Avg;Sol_in_1_Avg;Par_in_1_Avg;Tair_in_2_Avg;RH_in_2_Avg;Sol_in_2_Avg;Par_in_2_Avg;Tin_Avg;RHin_Avg;Solin_Avg;Par_Avg
2022-02-15 21:10:00;11.01;84.6;0.049;0;13.16;68.46;5.671;0.649;14.32;70.92;0;0.379;13.74;69.69;2.8355;0.514
2022-02-15 21:20:00;10.74;85;0.265;0;12.94;69.35;5.479;0.811;14.13;71.64;0;0.632;13.535;70.495;2.7395;0.7215
2022-02-15 21:30:00;10.38;85.4;0.02;0;12.65;70.48;5.767;0.464;13.85;72.61;0;0.569;13.25;71.545;2.8835;0.5165
2022-02-15 21:40:00;10.07;86.2;0.09;0;12.33;71.27;4.037;0.951;13.52;73.55;0;0.443;12.925;72.41;2.0185;0.697
2022-02-15 21:50:00;9.97;87.1;0.348;0;11.97;72.24;0;0.626;13.19;74.19;0;0.569;12.58;73.215;0;0.5975
2022-02-15 22:00:00;9.86;87.7;0.166;0;11.65;72.78;0;0.649;12.88;74.78;0.151;0.337;12.265;73.78;0.0755;0.493
2022-02-15 22:10:00;9.64;88;0.427;0;11.37;73.41;0;0.649;12.61;75.23;0;0.506;11.99;74.32;0;0.5775
2022-02-15 22:20:00;9.48;88.5;0.274;0;11.12;73.64;0;0.533;12.37;75.51;0;0.506;11.745;74.575;0;0.5195
2022-02-15 22:30:00;9.1;88.5;0.44;0;10.91;73.92;0;0.603;12.11;75.91;0;0.506;11.51;74.915;0;0.5545
2022-02-15 22:40:00;8.84;89.1;0.177;0;10.72;74.03;0;0.51;11.92;76.12;0;0.485;11.32;75.075;0;0.4975
2022-02-15 22:50:00;8.62;89.4;0.36;0;10.51;74.26;0;0.626;11.73;76.23;0;0.485;11.12;75.245;0;0.5555
2022-02-15 23:00:00;8.34;89.6;0.006;0;10.31;74.35;0;0.626;11.53;76.29;0;0.421;10.92;75.32;0;0.5235
2022-02-15 23:10:00;8.03;89.7;0.621;0;10.1;74.39;0;0.487;11.31;76.35;0;0.569;10.705;75.37;0;0.528
2022-02-15 23:20:00;7.789;89.9;0.311;0;9.88;74.45;0;0.626;11.1;76.47;0.151;0.295;10.49;75.46;0.0755;0.4605
2022-02-15 23:30:00;7.775;90.3;0.105;0;9.69;74.65;0;0.44;10.91;76.61;0;0.4;10.3;75.63;0;0.42
2022-02-15 23:40:00;7.962;90.3;0.141;0;9.54;74.66;0;0.464;10.73;76.69;0;0.548;10.135;75.675;0;0.506
2022-02-15 23:50:00;8.19;89.5;0.022;0;9.44;74.79;0.096;0.464;10.63;76.74;0;0.316;10.035;75.765;0.048;0.39
2022-02-16 00:00:00;8.27;88.5;0.266;0;9.35;74.81;0;0.765;10.55;76.74;0.151;0.442;9.95;75.775;0.0755;0.6035
2022-02-16 00:10:00;8.21;87.5;0;0;9.26;74.88;0;0.696;10.5;76.7;0.151;0.379;9.88;75.79;0.0755;0.5375
2022-02-16 00:20:00;8.21;87.1;0.002;0;9.19;75.06;0;0.603;10.42;76.8;0.151;0.59;9.805;75.93;0.0755;0.5965
2022-02-16 00:30:00;8.3;86.6;0.006;0;9.18;75.2;0;0.417;10.42;77.05;0.302;0.506;9.8;76.125;0.151;0.4615
2022-02-16 00:40:00;8.4;85.7;0.001;0;9.22;75.15;0;0.441;10.45;77.23;0.151;0.506;9.835;76.19;0.0755;0.4735
2022-02-16 00:50:00;8.35;84.8;0;0;9.18;75.19;0;0.672;10.39;77.23;0;0.527;9.785;76.21;0;0.5995
2022-02-16 01:00:00;8.21;84.3;0.002;0;9.07;75.31;0;0.487;10.32;77.16;0;0.464;9.695;76.235;0;0.4755
2022-02-16 01:10:00;8.06;84.3;0;0;8.95;75.38;0;0.325;10.17;77.4;0;0.527;9.56;76.39;0;0.426
2022-02-16 01:20:00;8.01;84.6;0.033;0;8.85;75.5;0;0.603;10.09;77.44;0.151;0.4;9.47;76.47;0.0755;0.5015
2022-02-16 01:30:00;8.09;84.6;0.168;0;8.83;75.72;0;0.533;10.05;77.68;0;0.253;9.44;76.7;0;0.393
2022-02-16 01:40:00;8.21;84.3;0.141;0;8.89;75.96;0;0.626;10.12;77.71;0;0.358;9.505;76.835;0;0.492
2022-02-16 01:50:00;8.33;83.6;0.017;0;8.89;76.03;0.096;0.626;10.17;77.75;0.302;0.569;9.53;76.89;0.199;0.5975
2022-02-16 02:00:00;8.52;83.1;0.031;0;8.91;76.06;0.096;0.464;10.2;77.61;0;0.443;9.555;76.835;0.048;0.4535
2022-02-16 02:10:00;8.74;82.4;0.086;0;9;76.19;0.096;0.626;10.29;77.49;0;0.358;9.645;76.84;0.048;0.492
2022-02-16 02:20:00;8.81;81.7;0.004;0;9.09;76.26;0.192;0.487;10.4;77.67;0.302;0.527;9.745;76.965;0.247;0.507
2022-02-16 02:30:00;8.92;81.7;0.017;0;9.2;76.3;0.192;0.51;10.49;77.83;0;0.4;9.845;77.065;0.096;0.455
2022-02-16 02:40:00;9.01;81.5;0;0;9.3;76.35;0.192;0.51;10.56;77.99;0.151;0.464;9.93;77.17;0.1715;0.487
2022-02-16 02:50:00;8.96;81.4;0.085;0;9.31;76.45;0;0.58;10.57;78;0;0.464;9.94;77.225;0;0.522
2022-02-16 03:00:00;8.75;82;0.063;0;9.27;76.49;0;0.533;10.5;78.22;0;0.443;9.885;77.355;0;0.488
2022-02-16 03:10:00;8.73;83;0;0;9.28;76.64;0.192;0.556;10.48;78.46;0;0.485;9.88;77.55;0.096;0.5205
2022-02-16 03:20:00;8.89;83.6;0.041;0.316;9.39;76.72;0.192;0.556;10.58;78.47;0.151;0.464;9.985;77.595;0.1715;0.51
2022-02-16 03:30:00;8.94;83.9;0.002;0;9.53;76.68;0.384;0.719;10.72;78.36;0;0.358;10.125;77.52;0.192;0.5385
2022-02-16 03:40:00;8.84;84.1;0.302;0;9.57;76.7;0.192;0.649;10.77;78.37;0.151;0.442;10.17;77.535;0.1715;0.5455
2022-02-16 03:50:00;8.77;84.6;0.028;0;9.46;76.79;0;0.672;10.65;78.62;0;0.485;10.055;77.705;0;0.5785
2022-02-16 04:00:00;8.63;84.9;0.158;0;9.24;76.93;0;0.556;10.44;78.74;0;0.485;9.84;77.835;0;0.5205
2022-02-16 04:10:00;8.56;85.2;0.009;0;9.02;77.01;0;0.695;10.21;78.87;0;0.379;9.615;77.94;0;0.537
2022-02-16 04:20:00;8.33;85.4;0;0;8.82;77.17;0;0.51;9.98;79.11;0.151;0.379;9.4;78.14;0.0755;0.4445
2022-02-16 04:30:00;8.09;85.9;0.531;0;8.61;77.39;0;0.325;9.75;79.46;0.151;0.569;9.18;78.425;0.0755;0.447
2022-02-16 04:40:00;8.01;86.5;0.098;0;8.46;77.48;0;0.626;9.57;79.69;0.151;0.485;9.015;78.585;0.0755;0.5555
2022-02-16 04:50:00;7.847;86.7;0;0;8.33;77.51;0;0.696;9.47;79.53;0;0.337;8.9;78.52;0;0.5165
2022-02-16 05:00:00;7.736;87.4;0.213;0;8.2;77.51;0;0.51;9.35;79.61;0.151;0.611;8.775;78.56;0.0755;0.5605
2022-02-16 05:10:00;7.813;88;0.088;0;8.1;77.68;0;0.58;9.25;79.8;0.151;0.443;8.675;78.74;0.0755;0.5115
2022-02-16 05:20:00;7.611;87.9;0.002;0;7.983;77.77;0;0.742;9.13;79.83;0;0.253;8.5565;78.8;0;0.4975
2022-02-16 05:30:00;7.509;88.6;0.083;0;7.861;77.76;0;0.556;9.02;79.82;0;0.548;8.4405;78.79;0;0.552
2022-02-16 05:40:00;7.404;88.7;0.002;0;7.771;77.76;0;0.441;8.93;79.93;0.453;0.464;8.3505;78.845;0.2265;0.4525
2022-02-16 05:50:00;7.05;88.8;0;0;7.706;77.89;0;0.649;8.86;79.84;0.302;0.337;8.283;78.865;0.151;0.493
2022-02-16 06:00:00;6.781;89.4;0.012;0;7.62;77.93;0;0.58;8.76;79.98;0.151;0.4;8.19;78.955;0.0755;0.49
2022-02-16 06:10:00;6.693;90.1;0;0;7.535;78.05;0;0.417;8.7;79.99;0;0.464;8.1175;79.02;0;0.4405
2022-02-16 06:20:00;6.722;90.7;0.062;0;7.478;78.13;0;0.649;8.65;80.1;0;0.464;8.064;79.115;0;0.5565
2022-02-16 06:30:00;6.688;91.1;0.145;0;7.43;78.25;0;0.348;8.6;80.3;0;0.506;8.015;79.275;0;0.427
2022-02-16 06:40:00;6.644;91.5;0.126;0;7.407;78.3;0;0.464;8.56;80.3;0.151;0.527;7.9835;79.3;0.0755;0.4955
2022-02-16 06:50:00;7.037;92.7;0.307;0;7.372;78.45;0;0.603;8.49;80.7;0.151;0.506;7.931;79.575;0.0755;0.5545
2022-02-16 07:00:00;7.209;92.8;0.482;0;7.381;78.68;0;0.51;8.51;80.8;0;0.443;7.9455;79.74;0;0.4765
2022-02-16 07:10:00;7.78;93.9;0.898;0;7.489;78.98;0;0.557;8.62;81.3;1.661;0.59;8.0545;80.14;0.8305;0.5735
2022-02-16 07:20:00;8.33;94.2;0.949;0.075;7.678;79.34;4.325;1.832;8.8;81.9;7.552;2.171;8.239;80.62;5.9385;2.0015
2022-02-16 07:30:00;8.69;94.1;0.97;3.353;7.906;79.57;5.959;6.633;9.05;82;8.16;6.956;8.478;80.785;7.0595;6.7945
2022-02-16 07:40:00;8.69;93.5;0.416;9.93;8.16;79.27;11.53;12.83;9.3;81.6;8.76;14;8.73;80.435;10.145;13.415
2022-02-16 07:50:00;8.33;93;0.216;12.34;8.36;78.9;11.53;16.54;9.53;81;8.46;18.65;8.945;79.95;9.995;17.595
2022-02-16 08:00:00;8.47;93.6;0.507;19.79;8.5;78.48;15.18;24.72;9.68;80.6;17.37;27.61;9.09;79.54;16.275;26.165
2022-02-16 08:10:00;8.77;94;0.721;37.93;8.72;77.7;26.05;46.98;9.94;79.77;26.73;51.11;9.33;78.735;26.39;49.045
2022-02-16 08:20:00;9.15;94.1;0.494;55.35;9.13;76.3;31.81;67.46;10.44;78.31;36.55;74.02;9.785;77.305;34.18;70.74
2022-02-16 08:30:00;9.48;93.9;1.414;76.62;9.65;74.91;43.82;91.4;11.06;76.61;48.17;99;10.355;75.76;45.995;95.2
2022-02-16 08:40:00;9.93;93;1.435;111.7;10.46;72.43;61.51;124.5;11.95;74.36;58.29;136.4;11.205;73.395;59.9;130.45
2022-02-16 08:50:00;10.28;91.5;1.665;104;11.3;70.87;57.95;119.4;12.83;72.59;54.21;131.7;12.065;71.73;56.08;125.55
2022-02-16 09:00:00;10.51;89.6;2.029;125.2;12;69.33;69.2;142.9;13.56;70.89;63.27;158.5;12.78;70.11;66.235;150.7
2022-02-16 09:10:00;10.8;87.3;2.025;157.2;12.87;66.5;86.9;178.1;14.58;67.84;83.2;199.8;13.725;67.17;85.05;188.95
2022-02-16 09:20:00;11.14;85.1;1.868;184.7;13.85;63.8;100.6;205.5;15.61;64.94;101.2;240.1;14.73;64.37;100.9;222.8
2022-02-16 09:30:00;11.51;83;2.001;174.3;14.73;61.87;96.6;198.7;16.54;62.33;94.4;223.7;15.635;62.1;95.5;211.2
2022-02-16 09:40:00;11.89;81.1;2.184;254.9;15.81;58.19;121.8;248.1;17.86;58.25;144.4;325.5;16.835;58.22;133.1;286.8
2022-02-16 09:50:00;12.33;79.58;1.801;338.3;17.46;52.54;187.3;343.3;19.6;54.13;147.2;334.8;18.53;53.335;167.25;339.05
2022-02-16 10:00:00;13.01;77.53;2.442;442.2;20.6;41.91;218.9;435.7;21.75;49.45;201.9;471.5;21.175;45.68;210.4;453.6
2022-02-16 10:10:00;13.58;73.87;2.485;362.7;23.12;38.72;189.7;374.5;23.55;46.39;171.1;393.1;23.335;42.555;180.4;383.8
2022-02-16 10:20:00;13.93;72.63;2.207;308.2;23.32;41.11;172.4;346.1;24.29;45.75;163.2;374.2;23.805;43.43;167.8;360.15
2022-02-16 10:30:00;14.28;72.33;1.966;395.7;23.91;38.76;194.3;382;25.43;43.06;182.5;415.4;24.67;40.91;188.4;398.7
2022-02-16 10:40:00;14.48;71.69;2.387;307.2;24.73;38.24;161;321.6;26.43;41.95;153.1;352.7;25.58;40.095;157.05;337.15
2022-02-16 10:50:00;14.51;72.52;2.956;377.5;25.37;36.41;167.6;339.2;26.99;40.57;156.9;366.9;26.18;38.49;162.25;353.05
2022-02-16 11:00:00;14.4;73.62;2.938;358.5;25.98;35.77;162.4;327.5;27.79;39.33;152.2;356.1;26.885;37.55;157.3;341.8
2022-02-16 11:10:00;14.42;73.57;2.959;388.9;26.67;34.14;163;333.5;28.3;38.56;157.1;367.1;27.485;36.35;160.05;350.3
2022-02-16 11:20:00;14.48;73.64;2.341;315.1;26.35;36.35;149.6;301.1;27.83;40.2;140.2;333.6;27.09;38.275;144.9;317.35
2022-02-16 11:30:00;14.5;72.86;2.823;331.6;25.76;37.7;177.6;351.5;27.19;41.36;165.9;385.4;26.475;39.53;171.75;368.45
2022-02-16 11:40:00;14.6;72.05;2.973;388.2;25.8;37.34;202.3;406.3;27.31;40.76;201.8;453.8;26.555;39.05;202.05;430.05
2022-02-16 11:50:00;14.87;71;2.252;419.6;26.32;35.78;211.6;417.6;27.93;39.61;232.2;511.9;27.125;37.695;221.9;464.75
2022-02-16 12:00:00;15.09;69.69;3.105;353.2;27.03;35.17;191.8;382.3;28.52;38.83;188.7;433.8;27.775;37;190.25;408.05
2022-02-16 12:10:00;15.08;69.84;2.654;387.2;26.72;35.98;196.6;416.4;28.3;39.1;226.1;498.7;27.51;37.54;211.35;457.55
2022-02-16 12:20:00;15.42;68.69;2.812;487.4;27.8;32.95;202.2;465.2;29.67;36.48;284.4;627.6;28.735;34.715;243.3;546.4
2022-02-16 12:30:00;15.64;67.45;2.279;474.2;28.24;32.94;208.4;408;30.35;35.77;285;618.9;29.295;34.355;246.7;513.45
2022-02-16 12:40:00;15.82;66.91;2.593;386.6;28.66;32.57;204.7;380.8;30.83;35.21;220.7;500.9;29.745;33.89;212.7;440.85
2022-02-16 12:50:00;15.73;66.46;2.512;275.7;28.28;34.06;160;322.3;30.27;36.39;150;352.3;29.275;35.225;155;337.3
2022-02-16 13:00:00;15.3;68.46;2.5;282.8;27.19;36.02;164.8;336;28.96;38.63;162.6;368.6;28.075;37.325;163.7;352.3
2022-02-16 13:10:00;15.41;67.75;2.594;434;27.32;34.63;239.1;448.6;28.95;37.74;239.8;562.3;28.135;36.185;239.45;505.45
2022-02-16 13:20:00;15.81;65.96;2.338;264.7;27.44;35.17;154.7;306.8;29.25;37.56;140.8;333.9;28.345;36.365;147.75;320.35
2022-02-16 13:30:00;15.78;66.89;2.019;400.9;27.16;35.13;212.5;423.2;28.81;38.42;168.4;414.5;27.985;36.775;190.45;418.85
2022-02-16 13:40:00;16.18;63.55;2.862;582.6;29.12;29.82;275.3;547.4;30.12;35.38;221.6;442.3;29.62;32.6;248.45;494.85
2022-02-16 13:50:00;16.65;61;2.839;658;31.44;26.17;273.1;539.3;32.65;31.69;360.9;652.2;32.045;28.93;317;595.75
2022-02-16 14:00:00;16.99;60.87;3.317;573.8;33.52;24.22;241.3;484;34.77;29.34;289.2;647.3;34.145;26.78;265.25;565.65
2022-02-16 14:10:00;16.54;61;3.588;491.1;33.8;24.23;195.8;401;34.85;29.14;213.6;495.6;34.325;26.685;204.7;448.3
2022-02-16 14:20:00;16.48;63.33;2.361;349.3;32.37;26.97;155.5;315.6;33.32;31.2;134.3;327.1;32.845;29.085;144.9;321.35
2022-02-16 14:30:00;16.32;67.36;2.823;295.9;30.95;29.38;136;273.8;31.79;33.49;119.1;289.5;31.37;31.435;127.55;281.65
2022-02-16 14:40:00;15.93;69.65;2.899;368.5;30.23;30.3;154.1;305.5;30.82;34.88;174.2;378.8;30.525;32.59;164.15;342.15
2022-02-16 14:50:00;16.33;68.96;2.795;493.4;31.75;26.36;180.4;357.2;31.92;32.67;225.2;506.4;31.835;29.515;202.8;431.8
2022-02-16 15:00:00;16.71;67.21;2.71;517.1;33.01;24.87;176;351.5;33.32;30.71;229.9;481.2;33.165;27.79;202.95;416.35
2022-02-16 15:10:00;16.92;62.73;2.576;373.7;32.55;26.66;192;328.6;33.31;31.63;158.5;374.6;32.93;29.145;175.25;351.6
2022-02-16 15:20:00;17.36;56.16;2.35;289.2;31.22;28.86;166.1;318.5;32.36;32.85;125.7;304.1;31.79;30.855;145.9;311.3
2022-02-16 15:30:00;17.52;55.47;2.11;425.3;29.93;30.2;155.4;341.9;31.82;32.7;192.6;398.4;30.875;31.45;174;370.15
2022-02-16 15:40:00;17.47;55.32;2.13;184;29.19;31.44;97.9;198.9;31.46;33.55;83.3;213;30.325;32.495;90.6;205.95
2022-02-16 15:50:00;17.01;56.38;1.585;151.5;27.92;33.67;79.84;165;29.65;36.03;71.54;180;28.785;34.85;75.69;172.5
2022-02-16 16:00:00;16.62;57.32;2.078;132.2;26.48;35.76;78.69;161.9;27.85;38.83;69.13;173.9;27.165;37.295;73.91;167.9
2022-02-16 16:10:00;16.35;57.82;2.137;157.9;25.5;36.95;94.7;188.2;26.78;40.37;82.7;201.4;26.14;38.66;88.7;194.8
2022-02-16 16:20:00;16.17;57.91;2.338;138.3;24.75;38.32;82.8;167.2;26.02;41.72;72.6;179.5;25.385;40.02;77.7;173.35
2022-02-16 16:30:00;16.03;57.66;2.239;141.9;24.06;39.42;84.7;167.8;25.41;42.43;75.92;180.5;24.735;40.925;80.31;174.15
2022-02-16 16:40:00;15.98;58.23;1.695;106.2;23.4;40.96;55.53;111.2;24.95;43.15;54.33;124.8;24.175;42.055;54.93;118
2022-02-16 16:50:00;15.78;60.04;2.063;151.2;22.84;41.83;71.87;138.5;24.68;43.37;74.41;172.1;23.76;42.6;73.14;155.3
2022-02-16 17:00:00;15.7;61.08;1.86;164.3;22.59;42.29;73.02;137.8;24.76;42.92;75.01;167.9;23.675;42.605;74.015;152.85
2022-02-16 17:10:00;15.78;61.77;1.711;167.5;22.53;42.31;70.33;130.1;25.34;41.48;78.48;169.4;23.935;41.895;74.405;149.75
2022-02-16 17:20:00;15.57;62;1.835;124.5;22.38;42.93;61.87;113.4;24.7;43.99;54.33;125.8;23.54;43.46;58.1;119.6
2022-02-16 17:30:00;15.47;60.79;1.38;82.3;21.99;44.18;48.14;87.5;23.85;45.95;50.57;96.2;22.92;45.065;49.355;91.85
2022-02-16 17:40:00;15.34;61.83;0.669;54.89;21.33;46.1;33.24;58.5;23.03;47.86;35.47;65.28;22.18;46.98;34.355;61.89
2022-02-16 17:50:00;15.06;62.6;1.084;21.34;20.55;48.28;20.66;28.25;22.05;50.41;17.66;32.08;21.3;49.345;19.16;30.165
2022-02-16 18:00:00;14.73;60.95;0.813;7.268;19.62;50.79;11.63;11.87;20.91;53.11;9.06;12.22;20.265;51.95;10.345;12.045
2022-02-16 18:10:00;14.56;60.87;1.277;1.58;18.8;52.47;8.07;6.86;20.03;54.92;9.06;6.93;19.415;53.695;8.565;6.895
2022-02-16 18:20:00;14.28;63.54;2.281;0;18.07;53.91;5.765;2.526;19.19;56.4;4.227;2.001;18.63;55.155;4.996;2.2635
2022-02-16 18:30:00;14.19;66.82;2.858;0;17.45;54.79;5.765;0.811;18.44;57.63;0;0.906;17.945;56.21;2.8825;0.8585
2022-02-16 18:40:00;13.96;71.19;3.047;0;16.97;56.16;6.534;0.95;17.88;59.63;0;0.379;17.425;57.895;3.267;0.6645
2022-02-16 18:50:00;13.75;70.61;2.014;0;16.59;57.39;11.43;0.719;17.43;60.98;0;0.506;17.01;59.185;5.715;0.6125
2022-02-16 19:00:00;13.83;65.39;1.386;0;16.28;57.76;11.53;0.788;17.16;61;0;0.442;16.72;59.38;5.765;0.615
2022-02-16 19:10:00;13.87;63.33;1.167;0;16.05;57.87;11.53;0.834;16.99;61.04;0;0.485;16.52;59.455;5.765;0.6595
2022-02-16 19:20:00;13.88;64.67;0.105;0;15.88;58.11;8.84;0.695;16.86;61.36;0;0.632;16.37;59.735;4.42;0.6635
2022-02-16 19:30:00;13.59;69.86;0.152;0;15.65;59.52;6.054;0.765;16.64;62.74;0;0.611;16.145;61.13;3.027;0.688
2022-02-16 19:40:00;13.1;73.06;0.061;0;15.33;61.54;5.766;0.556;16.36;64.49;0;0.611;15.845;63.015;2.883;0.5835
2022-02-16 19:50:00;12.76;76.62;0.545;0;15.04;63.49;5.766;0.742;16.11;66.16;0;0.548;15.575;64.825;2.883;0.645
2022-02-16 20:00:00;12.41;81.5;0.2;0;14.75;65.45;1.826;0.927;15.87;68.06;0;0.421;15.31;66.755;0.913;0.674
2022-02-16 20:10:00;12.2;84.7;0.091;0;14.51;67.2;0;0.695;15.65;69.74;0;0.506;15.08;68.47;0;0.6005
2022-02-16 20:20:00;12.11;86.4;0.381;0;14.34;68.55;0;0.95;15.48;71.08;0;0.485;14.91;69.815;0;0.7175
2022-02-16 20:30:00;12.08;88.2;0.216;0;14.21;69.77;0;0.927;15.33;72.56;0.151;0.421;14.77;71.165;0.0755;0.674
2022-02-16 20:40:00;12.06;89.7;0.467;0;14.07;71.34;0;0.603;15.17;74.46;0;0.674;14.62;72.9;0;0.6385
2022-02-16 20:50:00;11.89;91;0.682;0;13.92;73.06;0;0.695;14.97;76.44;0;0.674;14.445;74.75;0;0.6845
2022-02-16 21:00:00;11.71;92.2;1.262;0;13.76;74.35;0;0.742;14.75;77.82;0;0.527;14.255;76.085;0;0.6345
2022-02-16 21:10:00;11.64;93;0.668;0.008;13.59;75.43;0;0.695;14.52;79.1;0;0.527;14.055;77.265;0;0.611
2022-02-16 21:20:00;11.61;93.6;1.445;0.225;13.4;76.6;0;0.788;14.37;79.96;0;0.569;13.885;78.28;0;0.6785
2022-02-16 21:30:00;11.61;94.2;1.074;0.458;13.23;77.4;0;0.696;14.23;80.3;0;0.464;13.73;78.85;0;0.58
2022-02-16 21:40:00;11.63;94.6;1.356;0.424;13.14;77.7;0;0.927;14.13;80.8;0;0.464;13.635;79.25;0;0.6955
2022-02-16 21:50:00;11.83;95.4;1.412;0.058;13.09;77.95;0;0.533;14.06;81.2;0;0.653;13.575;79.575;0;0.593
2022-02-16 22:00:00;11.96;96;1.664;0;13.08;78.09;0;0.742;14.02;81.4;0.151;0.485;13.55;79.745;0.0755;0.6135
2022-02-16 22:10:00;12.02;96.8;1.495;0;13.07;78.34;0;0.649;14.01;81.7;0;0.632;13.54;80.02;0;0.6405
2022-02-16 22:20:00;12.01;97.3;1.253;0;13.08;78.49;0;0.649;14.02;81.8;0;0.464;13.55;80.145;0;0.5565
2022-02-16 22:30:00;11.96;97.6;0.048;0;13.08;78.37;0;0.927;14.02;81.8;0;0.4;13.55;80.085;0;0.6635
2022-02-16 22:40:00;11.8;97.7;0.259;0;13.08;78.38;0;0.556;14.07;81.5;0;0.506;13.575;79.94;0;0.531
2022-02-16 22:50:00;11.45;97.5;0.115;0.1;13.06;78.59;0;0.765;14.03;81.5;0;0.464;13.545;80.045;0;0.6145
2022-02-16 23:00:00;11.11;97.5;0.686;1.107;12.99;78.69;0;0.603;14.01;81.3;0;0.548;13.5;79.995;0;0.5755
2022-02-16 23:10:00;10.81;97.5;0.524;1.057;12.92;78.75;0;0.672;13.95;81.2;0;0.548;13.435;79.975;0;0.61
2022-02-16 23:20:00;10.67;97.6;0.387;1.157;12.81;78.83;0;0.533;13.88;81.2;0;0.801;13.345;80.015;0;0.667
2022-02-16 23:30:00;10.68;97.7;0.919;1.473;12.74;78.8;0;0.417;13.81;81;0;0.695;13.275;79.9;0;0.556
2022-02-16 23:40:00;10.74;97.2;0.596;2.03;12.71;78.31;0;0.626;13.8;80.6;0;0.4;13.255;79.455;0;0.513
2022-02-16 23:50:00;10.85;96.5;0.49;2.005;12.7;77.82;0;0.742;13.78;80.2;0;0.632;13.24;79.01;0;0.687
2022-02-17 00:00:00;10.89;95.8;0.458;1.622;12.7;77.69;0;0.719;13.75;80.1;0;0.506;13.225;78.895;0;0.6125
2022-02-17 00:10:00;10.81;95.2;0.001;0.266;12.66;77.77;0;0.696;13.73;80.1;0.151;0.485;13.195;78.935;0.0755;0.5905
2022-02-17 00:20:00;10.75;95;0;0.2;12.59;78.05;0;0.788;13.67;80.4;0;0.421;13.13;79.225;0;0.6045
2022-02-17 00:30:00;10.72;95;0.106;0.94;12.48;78.47;0;0.765;13.59;80.6;0;0.443;13.035;79.535;0;0.604
2022-02-17 00:40:00;10.73;95.1;0.024;0.358;12.43;78.58;0;0.835;13.55;80.8;0;0.443;12.99;79.69;0;0.639
2022-02-17 00:50:00;10.75;95.3;0.001;0;12.38;78.67;0;0.649;13.52;80.9;0;0.569;12.95;79.785;0;0.609
2022-02-17 01:00:00;10.71;95.5;0.086;0;12.35;78.85;0;0.649;13.49;81;0;0.316;12.92;79.925;0;0.4825
2022-02-17 01:10:00;10.59;95.6;0.42;0.017;12.28;79.12;0;0.626;13.42;81.1;0;0.421;12.85;80.11;0;0.5235
2022-02-17 01:20:00;10.47;95.8;0.135;0.458;12.18;79.35;0;0.649;13.29;81.5;0;0.611;12.735;80.425;0;0.63
2022-02-17 01:30:00;10.4;96;0.018;0;12.08;79.51;0;0.603;13.19;81.8;0;0.464;12.635;80.655;0;0.5335
2022-02-17 01:40:00;10.28;96;0.011;0;11.95;79.8;0;0.672;13.05;82.2;0;0.59;12.5;81;0;0.631
2022-02-17 01:50:00;10.22;96.1;0.115;0;11.81;80.1;0;0.788;12.89;82.4;0;0.485;12.35;81.25;0;0.6365
2022-02-17 02:00:00;10.16;96.3;0.019;0;11.72;80.2;0;0.742;12.78;82.7;0;0.485;12.25;81.45;0;0.6135
2022-02-17 02:10:00;10.06;96.3;0.027;0.366;11.64;80.5;0;0.464;12.71;82.8;0;0.548;12.175;81.65;0;0.506
2022-02-17 02:20:00;10.13;96.5;0.062;0.957;11.6;80.6;0;0.464;12.66;82.9;0;0.527;12.13;81.75;0;0.4955
2022-02-17 02:30:00;10.24;96.3;0.079;1.872;11.61;80.4;0;0.719;12.69;82.7;0;0.379;12.15;81.55;0;0.549
2022-02-17 02:40:00;10.32;95.8;0.044;0.017;11.65;80.2;0;0.417;12.71;82.6;0;0.464;12.18;81.4;0;0.4405
2022-02-17 02:50:00;10.16;95.4;0.006;0;11.59;80.3;0;0.533;12.69;82.5;0.151;0.632;12.14;81.4;0.0755;0.5825
2022-02-17 03:00:00;9.94;95.5;0;0;11.45;80.5;0;0.835;12.57;82.5;0;0.443;12.01;81.5;0;0.639
2022-02-17 03:10:00;9.76;95.6;0;0.017;11.24;80.7;0;0.672;12.37;82.6;0;0.611;11.805;81.65;0;0.6415
2022-02-17 03:20:00;9.55;95.7;0.06;0;11.02;80.7;0;0.556;12.17;82.5;0;0.632;11.595;81.6;0;0.594
2022-02-17 03:30:00;9.37;95.6;0.001;0;10.8;80.6;0;0.44;11.93;82.5;0;0.569;11.365;81.55;0;0.5045
2022-02-17 03:40:00;9.23;95.8;0;0;10.61;80.6;0;0.556;11.71;82.6;0;0.295;11.16;81.6;0;0.4255
2022-02-17 03:50:00;9.33;96.3;0.281;0;10.52;80.8;0;0.672;11.62;83;0.151;0.506;11.07;81.9;0.0755;0.589
2022-02-17 04:00:00;9.44;96.3;0;0.15;10.54;81;0;0.649;11.62;83.3;0.151;0.527;11.08;82.15;0.0755;0.588
2022-02-17 04:10:00;9.53;96.3;0.088;0.275;10.58;81.3;0;0.695;11.68;83.6;0.151;0.379;11.13;82.45;0.0755;0.537
2022-02-17 04:20:00;9.59;96.3;0;0;10.63;81.5;0;0.649;11.74;83.8;0;0.464;11.185;82.65;0;0.5565
2022-02-17 04:30:00;9.53;96.1;0;0;10.58;81.4;0;0.603;11.71;83.6;0;0.548;11.145;82.5;0;0.5755
